Province/State,Date,Deaths,population,Deaths per million residents
Georgia,2020-03-10,0,10617423,0
Georgia,2020-03-11,0,10617423,0
Georgia,2020-03-12,1,10617423,0.09418481301912902
Georgia,2020-03-13,1,10617423,0.09418481301912902
Georgia,2020-03-14,1,10617423,0.09418481301912902
Georgia,2020-03-15,1,10617423,0.09418481301912902
Georgia,2020-03-16,1,10617423,0.09418481301912902
Georgia,2020-03-17,1,10617423,0.09418481301912902
Georgia,2020-03-18,3,10617423,0.2825544390573871
Georgia,2020-03-19,10,10617423,0.9418481301912903
Georgia,2020-03-20,13,10617423,1.2244025692486773
Georgia,2020-03-21,14,10617423,1.3185873822678065
Georgia,2020-03-22,23,10617423,2.1662506994399675
Colorado,2020-03-10,0,5758736,0
Colorado,2020-03-11,0,5758736,0
Colorado,2020-03-12,0,5758736,0
Colorado,2020-03-13,0,5758736,0
Colorado,2020-03-14,1,5758736,0.1736492174671664
Colorado,2020-03-15,1,5758736,0.1736492174671664
Colorado,2020-03-16,1,5758736,0.1736492174671664
Colorado,2020-03-17,2,5758736,0.3472984349343328
Colorado,2020-03-18,2,5758736,0.3472984349343328
Colorado,2020-03-19,4,5758736,0.6945968698686656
Colorado,2020-03-20,4,5758736,0.6945968698686656
Colorado,2020-03-21,4,5758736,0.6945968698686656
Colorado,2020-03-22,6,5758736,1.0418953048029984
Florida,2020-03-10,2,21477737,0.09311968015997216
Florida,2020-03-11,2,21477737,0.09311968015997216
Florida,2020-03-12,2,21477737,0.09311968015997216
Florida,2020-03-13,2,21477737,0.09311968015997216
Florida,2020-03-14,3,21477737,0.13967952023995825
Florida,2020-03-15,4,21477737,0.1862393603199443
Florida,2020-03-16,5,21477737,0.2327992003999304
Florida,2020-03-17,6,21477737,0.2793590404799165
Florida,2020-03-18,7,21477737,0.3259188805599026
Florida,2020-03-19,9,21477737,0.4190385607198747
Florida,2020-03-20,10,21477737,0.4655984007998608
Florida,2020-03-21,13,21477737,0.605277921039819
Florida,2020-03-22,13,21477737,0.605277921039819
New Jersey,2020-03-10,1,8882190,0.11258484675513585
New Jersey,2020-03-11,1,8882190,0.11258484675513585
New Jersey,2020-03-12,1,8882190,0.11258484675513585
New Jersey,2020-03-13,1,8882190,0.11258484675513585
New Jersey,2020-03-14,1,8882190,0.11258484675513585
New Jersey,2020-03-15,2,8882190,0.2251696935102717
New Jersey,2020-03-16,2,8882190,0.2251696935102717
New Jersey,2020-03-17,3,8882190,0.3377545402654075
New Jersey,2020-03-18,3,8882190,0.3377545402654075
New Jersey,2020-03-19,9,8882190,1.0132636207962225
New Jersey,2020-03-20,11,8882190,1.2384333143064943
New Jersey,2020-03-21,16,8882190,1.8013575480821735
New Jersey,2020-03-22,20,8882190,2.251696935102717
Oregon,2020-03-10,0,4217737,0
Oregon,2020-03-11,0,4217737,0
Oregon,2020-03-12,0,4217737,0
Oregon,2020-03-13,0,4217737,0
Oregon,2020-03-14,0,4217737,0
Oregon,2020-03-15,1,4217737,0.23709396768930827
Oregon,2020-03-16,1,4217737,0.23709396768930827
Oregon,2020-03-17,1,4217737,0.23709396768930827
Oregon,2020-03-18,2,4217737,0.47418793537861653
Oregon,2020-03-19,3,4217737,0.7112819030679248
Oregon,2020-03-20,3,4217737,0.7112819030679248
Oregon,2020-03-21,5,4217737,1.1854698384465414
Oregon,2020-03-22,4,4217737,0.9483758707572331
Texas,2020-03-10,0,28995881,0
Texas,2020-03-11,0,28995881,0
Texas,2020-03-12,0,28995881,0
Texas,2020-03-13,0,28995881,0
Texas,2020-03-14,0,28995881,0
Texas,2020-03-15,0,28995881,0
Texas,2020-03-16,0,28995881,0
Texas,2020-03-17,1,28995881,0.03448765705722134
Texas,2020-03-18,3,28995881,0.103462971171664
Texas,2020-03-19,5,28995881,0.17243828528610666
Texas,2020-03-20,5,28995881,0.17243828528610666
Texas,2020-03-21,5,28995881,0.17243828528610666
Texas,2020-03-22,6,28995881,0.206925942343328
Illinois,2020-03-10,0,12671821,0
Illinois,2020-03-11,0,12671821,0
Illinois,2020-03-12,0,12671821,0
Illinois,2020-03-13,0,12671821,0
Illinois,2020-03-14,0,12671821,0
Illinois,2020-03-15,0,12671821,0
Illinois,2020-03-16,0,12671821,0
Illinois,2020-03-17,1,12671821,0.07891525614195466
Illinois,2020-03-18,1,12671821,0.07891525614195466
Illinois,2020-03-19,4,12671821,0.31566102456781864
Illinois,2020-03-20,5,12671821,0.3945762807097733
Illinois,2020-03-21,6,12671821,0.47349153685172796
Illinois,2020-03-22,9,12671821,0.7102373052775919
Pennsylvania,2020-03-10,0,12801989,0
Pennsylvania,2020-03-11,0,12801989,0
Pennsylvania,2020-03-12,0,12801989,0
Pennsylvania,2020-03-13,0,12801989,0
Pennsylvania,2020-03-14,0,12801989,0
Pennsylvania,2020-03-15,0,12801989,0
Pennsylvania,2020-03-16,0,12801989,0
Pennsylvania,2020-03-17,0,12801989,0
Pennsylvania,2020-03-18,0,12801989,0
Pennsylvania,2020-03-19,1,12801989,0.07811286199355429
Pennsylvania,2020-03-20,1,12801989,0.07811286199355429
Pennsylvania,2020-03-21,2,12801989,0.15622572398710857
Pennsylvania,2020-03-22,3,12801989,0.23433858598066284
Iowa,2020-03-10,0,3155070,0
Iowa,2020-03-11,0,3155070,0
Iowa,2020-03-12,0,3155070,0
Iowa,2020-03-13,0,3155070,0
Iowa,2020-03-14,0,3155070,0
Iowa,2020-03-15,0,3155070,0
Iowa,2020-03-16,0,3155070,0
Iowa,2020-03-17,0,3155070,0
Iowa,2020-03-18,0,3155070,0
Iowa,2020-03-19,0,3155070,0
Iowa,2020-03-20,0,3155070,0
Iowa,2020-03-21,0,3155070,0
Iowa,2020-03-22,0,3155070,0
Maryland,2020-03-10,0,6045680,0
Maryland,2020-03-11,0,6045680,0
Maryland,2020-03-12,0,6045680,0
Maryland,2020-03-13,0,6045680,0
Maryland,2020-03-14,0,6045680,0
Maryland,2020-03-15,0,6045680,0
Maryland,2020-03-16,0,6045680,0
Maryland,2020-03-17,0,6045680,0
Maryland,2020-03-18,0,6045680,0
Maryland,2020-03-19,1,6045680,0.16540736525916025
Maryland,2020-03-20,1,6045680,0.16540736525916025
Maryland,2020-03-21,2,6045680,0.3308147305183205
Maryland,2020-03-22,3,6045680,0.4962220957774808
North Carolina,2020-03-10,0,10488084,0
North Carolina,2020-03-11,0,10488084,0
North Carolina,2020-03-12,0,10488084,0
North Carolina,2020-03-13,0,10488084,0
North Carolina,2020-03-14,0,10488084,0
North Carolina,2020-03-15,0,10488084,0
North Carolina,2020-03-16,0,10488084,0
North Carolina,2020-03-17,0,10488084,0
North Carolina,2020-03-18,0,10488084,0
North Carolina,2020-03-19,0,10488084,0
North Carolina,2020-03-20,0,10488084,0
North Carolina,2020-03-21,0,10488084,0
North Carolina,2020-03-22,0,10488084,0
South Carolina,2020-03-10,0,5148714,0
South Carolina,2020-03-11,0,5148714,0
South Carolina,2020-03-12,0,5148714,0
South Carolina,2020-03-13,0,5148714,0
South Carolina,2020-03-14,0,5148714,0
South Carolina,2020-03-15,0,5148714,0
South Carolina,2020-03-16,1,5148714,0.1942232565258043
South Carolina,2020-03-17,1,5148714,0.1942232565258043
South Carolina,2020-03-18,1,5148714,0.1942232565258043
South Carolina,2020-03-19,1,5148714,0.1942232565258043
South Carolina,2020-03-20,1,5148714,0.1942232565258043
South Carolina,2020-03-21,3,5148714,0.5826697695774129
South Carolina,2020-03-22,3,5148714,0.5826697695774129
Tennessee,2020-03-10,0,6829174,0
Tennessee,2020-03-11,0,6829174,0
Tennessee,2020-03-12,0,6829174,0
Tennessee,2020-03-13,0,6829174,0
Tennessee,2020-03-14,0,6829174,0
Tennessee,2020-03-15,0,6829174,0
Tennessee,2020-03-16,0,6829174,0
Tennessee,2020-03-17,0,6829174,0
Tennessee,2020-03-18,0,6829174,0
Tennessee,2020-03-19,0,6829174,0
Tennessee,2020-03-20,0,6829174,0
Tennessee,2020-03-21,1,6829174,0.14643059321669064
Tennessee,2020-03-22,2,6829174,0.29286118643338127
Virginia,2020-03-10,0,8535519,0
Virginia,2020-03-11,0,8535519,0
Virginia,2020-03-12,0,8535519,0
Virginia,2020-03-13,0,8535519,0
Virginia,2020-03-14,1,8535519,0.11715749212203734
Virginia,2020-03-15,1,8535519,0.11715749212203734
Virginia,2020-03-16,1,8535519,0.11715749212203734
Virginia,2020-03-17,2,8535519,0.23431498424407468
Virginia,2020-03-18,2,8535519,0.23431498424407468
Virginia,2020-03-19,2,8535519,0.23431498424407468
Virginia,2020-03-20,2,8535519,0.23431498424407468
Virginia,2020-03-21,2,8535519,0.23431498424407468
Virginia,2020-03-22,6,8535519,0.702944952732224
Arizona,2020-03-10,0,7278717,0
Arizona,2020-03-11,0,7278717,0
Arizona,2020-03-12,0,7278717,0
Arizona,2020-03-13,0,7278717,0
Arizona,2020-03-14,0,7278717,0
Arizona,2020-03-15,0,7278717,0
Arizona,2020-03-16,0,7278717,0
Arizona,2020-03-17,0,7278717,0
Arizona,2020-03-18,0,7278717,0
Arizona,2020-03-19,0,7278717,0
Arizona,2020-03-20,0,7278717,0
Arizona,2020-03-21,1,7278717,0.1373868499077516
Arizona,2020-03-22,2,7278717,0.2747736998155032
Indiana,2020-03-10,0,6732219,0
Indiana,2020-03-11,0,6732219,0
Indiana,2020-03-12,0,6732219,0
Indiana,2020-03-13,0,6732219,0
Indiana,2020-03-14,0,6732219,0
Indiana,2020-03-15,0,6732219,0
Indiana,2020-03-16,1,6732219,0.14853943402613612
Indiana,2020-03-17,2,6732219,0.29707886805227224
Indiana,2020-03-18,2,6732219,0.29707886805227224
Indiana,2020-03-19,2,6732219,0.29707886805227224
Indiana,2020-03-20,2,6732219,0.29707886805227224
Indiana,2020-03-21,4,6732219,0.5941577361045445
Indiana,2020-03-22,6,6732219,0.8912366041568166
Kentucky,2020-03-10,0,4467673,0
Kentucky,2020-03-11,0,4467673,0
Kentucky,2020-03-12,0,4467673,0
Kentucky,2020-03-13,0,4467673,0
Kentucky,2020-03-14,0,4467673,0
Kentucky,2020-03-15,0,4467673,0
Kentucky,2020-03-16,1,4467673,0.22383016841205702
Kentucky,2020-03-17,1,4467673,0.22383016841205702
Kentucky,2020-03-18,1,4467673,0.22383016841205702
Kentucky,2020-03-19,2,4467673,0.44766033682411405
Kentucky,2020-03-20,2,4467673,0.44766033682411405
Kentucky,2020-03-21,3,4467673,0.671490505236171
Kentucky,2020-03-22,3,4467673,0.671490505236171
District of Columbia,2020-03-10,0,705749,0
District of Columbia,2020-03-11,0,705749,0
District of Columbia,2020-03-12,0,705749,0
District of Columbia,2020-03-13,0,705749,0
District of Columbia,2020-03-14,0,705749,0
District of Columbia,2020-03-15,0,705749,0
District of Columbia,2020-03-16,0,705749,0
District of Columbia,2020-03-17,0,705749,0
District of Columbia,2020-03-18,0,705749,0
District of Columbia,2020-03-19,0,705749,0
District of Columbia,2020-03-20,1,705749,1.4169343491807993
District of Columbia,2020-03-21,1,705749,1.4169343491807993
District of Columbia,2020-03-22,2,705749,2.8338686983615986
Nevada,2020-03-10,0,3080156,0
Nevada,2020-03-11,0,3080156,0
Nevada,2020-03-12,0,3080156,0
Nevada,2020-03-13,0,3080156,0
Nevada,2020-03-14,0,3080156,0
Nevada,2020-03-15,0,3080156,0
Nevada,2020-03-16,1,3080156,0.32465888091382383
Nevada,2020-03-17,1,3080156,0.32465888091382383
Nevada,2020-03-18,1,3080156,0.32465888091382383
Nevada,2020-03-19,1,3080156,0.32465888091382383
Nevada,2020-03-20,1,3080156,0.32465888091382383
Nevada,2020-03-21,2,3080156,0.6493177618276477
Nevada,2020-03-22,2,3080156,0.6493177618276477
New Hampshire,2020-03-10,0,1359711,0
New Hampshire,2020-03-11,0,1359711,0
New Hampshire,2020-03-12,0,1359711,0
New Hampshire,2020-03-13,0,1359711,0
New Hampshire,2020-03-14,0,1359711,0
New Hampshire,2020-03-15,0,1359711,0
New Hampshire,2020-03-16,0,1359711,0
New Hampshire,2020-03-17,0,1359711,0
New Hampshire,2020-03-18,0,1359711,0
New Hampshire,2020-03-19,0,1359711,0
New Hampshire,2020-03-20,0,1359711,0
New Hampshire,2020-03-21,0,1359711,0
New Hampshire,2020-03-22,0,1359711,0
Minnesota,2020-03-10,0,5639632,0
Minnesota,2020-03-11,0,5639632,0
Minnesota,2020-03-12,0,5639632,0
Minnesota,2020-03-13,0,5639632,0
Minnesota,2020-03-14,0,5639632,0
Minnesota,2020-03-15,0,5639632,0
Minnesota,2020-03-16,0,5639632,0
Minnesota,2020-03-17,0,5639632,0
Minnesota,2020-03-18,0,5639632,0
Minnesota,2020-03-19,0,5639632,0
Minnesota,2020-03-20,0,5639632,0
Minnesota,2020-03-21,1,5639632,0.17731653412846796
Minnesota,2020-03-22,1,5639632,0.17731653412846796
Nebraska,2020-03-10,0,1934408,0
Nebraska,2020-03-11,0,1934408,0
Nebraska,2020-03-12,0,1934408,0
Nebraska,2020-03-13,0,1934408,0
Nebraska,2020-03-14,0,1934408,0
Nebraska,2020-03-15,0,1934408,0
Nebraska,2020-03-16,0,1934408,0
Nebraska,2020-03-17,0,1934408,0
Nebraska,2020-03-18,0,1934408,0
Nebraska,2020-03-19,0,1934408,0
Nebraska,2020-03-20,0,1934408,0
Nebraska,2020-03-21,0,1934408,0
Nebraska,2020-03-22,0,1934408,0
Ohio,2020-03-10,0,11689100,0
Ohio,2020-03-11,0,11689100,0
Ohio,2020-03-12,0,11689100,0
Ohio,2020-03-13,0,11689100,0
Ohio,2020-03-14,0,11689100,0
Ohio,2020-03-15,0,11689100,0
Ohio,2020-03-16,0,11689100,0
Ohio,2020-03-17,0,11689100,0
Ohio,2020-03-18,0,11689100,0
Ohio,2020-03-19,0,11689100,0
Ohio,2020-03-20,2,11689100,0.17109957139557366
Ohio,2020-03-21,3,11689100,0.2566493570933605
Ohio,2020-03-22,3,11689100,0.2566493570933605
Rhode Island,2020-03-10,0,1059361,0
Rhode Island,2020-03-11,0,1059361,0
Rhode Island,2020-03-12,0,1059361,0
Rhode Island,2020-03-13,0,1059361,0
Rhode Island,2020-03-14,0,1059361,0
Rhode Island,2020-03-15,0,1059361,0
Rhode Island,2020-03-16,0,1059361,0
Rhode Island,2020-03-17,0,1059361,0
Rhode Island,2020-03-18,0,1059361,0
Rhode Island,2020-03-19,0,1059361,0
Rhode Island,2020-03-20,0,1059361,0
Rhode Island,2020-03-21,0,1059361,0
Rhode Island,2020-03-22,0,1059361,0
Wisconsin,2020-03-10,0,5822434,0
Wisconsin,2020-03-11,0,5822434,0
Wisconsin,2020-03-12,0,5822434,0
Wisconsin,2020-03-13,0,5822434,0
Wisconsin,2020-03-14,0,5822434,0
Wisconsin,2020-03-15,0,5822434,0
Wisconsin,2020-03-16,0,5822434,0
Wisconsin,2020-03-17,0,5822434,0
Wisconsin,2020-03-18,0,5822434,0
Wisconsin,2020-03-19,0,5822434,0
Wisconsin,2020-03-20,3,5822434,0.5152484339023852
Wisconsin,2020-03-21,4,5822434,0.6869979118698468
Wisconsin,2020-03-22,4,5822434,0.6869979118698468
Connecticut,2020-03-10,0,3565287,0
Connecticut,2020-03-11,0,3565287,0
Connecticut,2020-03-12,0,3565287,0
Connecticut,2020-03-13,0,3565287,0
Connecticut,2020-03-14,0,3565287,0
Connecticut,2020-03-15,0,3565287,0
Connecticut,2020-03-16,0,3565287,0
Connecticut,2020-03-17,0,3565287,0
Connecticut,2020-03-18,0,3565287,0
Connecticut,2020-03-19,2,3565287,0.5609646572632161
Connecticut,2020-03-20,3,3565287,0.8414469858948241
Connecticut,2020-03-21,4,3565287,1.1219293145264322
Connecticut,2020-03-22,5,3565287,1.4024116431580402
Hawaii,2020-03-10,0,1415872,0
Hawaii,2020-03-11,0,1415872,0
Hawaii,2020-03-12,0,1415872,0
Hawaii,2020-03-13,0,1415872,0
Hawaii,2020-03-14,0,1415872,0
Hawaii,2020-03-15,0,1415872,0
Hawaii,2020-03-16,0,1415872,0
Hawaii,2020-03-17,0,1415872,0
Hawaii,2020-03-18,0,1415872,0
Hawaii,2020-03-19,0,1415872,0
Hawaii,2020-03-20,0,1415872,0
Hawaii,2020-03-21,0,1415872,0
Hawaii,2020-03-22,0,1415872,0
Oklahoma,2020-03-10,0,3956971,0
Oklahoma,2020-03-11,0,3956971,0
Oklahoma,2020-03-12,0,3956971,0
Oklahoma,2020-03-13,0,3956971,0
Oklahoma,2020-03-14,0,3956971,0
Oklahoma,2020-03-15,0,3956971,0
Oklahoma,2020-03-16,0,3956971,0
Oklahoma,2020-03-17,0,3956971,0
Oklahoma,2020-03-18,0,3956971,0
Oklahoma,2020-03-19,1,3956971,0.2527185566939965
Oklahoma,2020-03-20,1,3956971,0.2527185566939965
Oklahoma,2020-03-21,1,3956971,0.2527185566939965
Oklahoma,2020-03-22,2,3956971,0.505437113387993
Utah,2020-03-10,0,3205958,0
Utah,2020-03-11,0,3205958,0
Utah,2020-03-12,0,3205958,0
Utah,2020-03-13,0,3205958,0
Utah,2020-03-14,0,3205958,0
Utah,2020-03-15,0,3205958,0
Utah,2020-03-16,0,3205958,0
Utah,2020-03-17,0,3205958,0
Utah,2020-03-18,0,3205958,0
Utah,2020-03-19,0,3205958,0
Utah,2020-03-20,0,3205958,0
Utah,2020-03-21,0,3205958,0
Utah,2020-03-22,1,3205958,0.31191924535505455
Kansas,2020-03-10,0,2913314,0
Kansas,2020-03-11,0,2913314,0
Kansas,2020-03-12,0,2913314,0
Kansas,2020-03-13,1,2913314,0.34325170578935194
Kansas,2020-03-14,1,2913314,0.34325170578935194
Kansas,2020-03-15,1,2913314,0.34325170578935194
Kansas,2020-03-16,1,2913314,0.34325170578935194
Kansas,2020-03-17,1,2913314,0.34325170578935194
Kansas,2020-03-18,1,2913314,0.34325170578935194
Kansas,2020-03-19,1,2913314,0.34325170578935194
Kansas,2020-03-20,1,2913314,0.34325170578935194
Kansas,2020-03-21,2,2913314,0.6865034115787039
Kansas,2020-03-22,2,2913314,0.6865034115787039
Louisiana,2020-03-10,0,4648794,0
Louisiana,2020-03-11,0,4648794,0
Louisiana,2020-03-12,0,4648794,0
Louisiana,2020-03-13,0,4648794,0
Louisiana,2020-03-14,1,4648794,0.21510955314432087
Louisiana,2020-03-15,2,4648794,0.43021910628864174
Louisiana,2020-03-16,3,4648794,0.6453286594329626
Louisiana,2020-03-17,4,4648794,0.8604382125772835
Louisiana,2020-03-18,4,4648794,0.8604382125772835
Louisiana,2020-03-19,10,4648794,2.1510955314432088
Louisiana,2020-03-20,14,4648794,3.0115337440204923
Louisiana,2020-03-21,16,4648794,3.441752850309134
Louisiana,2020-03-22,20,4648794,4.3021910628864175
Missouri,2020-03-10,0,6137428,0
Missouri,2020-03-11,0,6137428,0
Missouri,2020-03-12,0,6137428,0
Missouri,2020-03-13,0,6137428,0
Missouri,2020-03-14,0,6137428,0
Missouri,2020-03-15,0,6137428,0
Missouri,2020-03-16,0,6137428,0
Missouri,2020-03-17,0,6137428,0
Missouri,2020-03-18,0,6137428,0
Missouri,2020-03-19,1,6137428,0.16293470163723306
Missouri,2020-03-20,2,6137428,0.3258694032744661
Missouri,2020-03-21,3,6137428,0.4888041049116992
Missouri,2020-03-22,3,6137428,0.4888041049116992
Vermont,2020-03-10,0,623989,0
Vermont,2020-03-11,0,623989,0
Vermont,2020-03-12,0,623989,0
Vermont,2020-03-13,0,623989,0
Vermont,2020-03-14,0,623989,0
Vermont,2020-03-15,0,623989,0
Vermont,2020-03-16,0,623989,0
Vermont,2020-03-17,0,623989,0
Vermont,2020-03-18,0,623989,0
Vermont,2020-03-19,0,623989,0
Vermont,2020-03-20,2,623989,3.20518470678169
Vermont,2020-03-21,2,623989,3.20518470678169
Vermont,2020-03-22,2,623989,3.20518470678169
Alaska,2020-03-10,0,731545,0
Alaska,2020-03-11,0,731545,0
Alaska,2020-03-12,0,731545,0
Alaska,2020-03-13,0,731545,0
Alaska,2020-03-14,0,731545,0
Alaska,2020-03-15,0,731545,0
Alaska,2020-03-16,0,731545,0
Alaska,2020-03-17,0,731545,0
Alaska,2020-03-18,0,731545,0
Alaska,2020-03-19,0,731545,0
Alaska,2020-03-20,0,731545,0
Alaska,2020-03-21,0,731545,0
Alaska,2020-03-22,0,731545,0
Arkansas,2020-03-10,0,3017804,0
Arkansas,2020-03-11,0,3017804,0
Arkansas,2020-03-12,0,3017804,0
Arkansas,2020-03-13,0,3017804,0
Arkansas,2020-03-14,0,3017804,0
Arkansas,2020-03-15,0,3017804,0
Arkansas,2020-03-16,0,3017804,0
Arkansas,2020-03-17,0,3017804,0
Arkansas,2020-03-18,0,3017804,0
Arkansas,2020-03-19,0,3017804,0
Arkansas,2020-03-20,0,3017804,0
Arkansas,2020-03-21,0,3017804,0
Arkansas,2020-03-22,0,3017804,0
Delaware,2020-03-10,0,973764,0
Delaware,2020-03-11,0,973764,0
Delaware,2020-03-12,0,973764,0
Delaware,2020-03-13,0,973764,0
Delaware,2020-03-14,0,973764,0
Delaware,2020-03-15,0,973764,0
Delaware,2020-03-16,0,973764,0
Delaware,2020-03-17,0,973764,0
Delaware,2020-03-18,0,973764,0
Delaware,2020-03-19,0,973764,0
Delaware,2020-03-20,0,973764,0
Delaware,2020-03-21,0,973764,0
Delaware,2020-03-22,0,973764,0
Idaho,2020-03-10,0,1787065,0
Idaho,2020-03-11,0,1787065,0
Idaho,2020-03-12,0,1787065,0
Idaho,2020-03-13,0,1787065,0
Idaho,2020-03-14,0,1787065,0
Idaho,2020-03-15,0,1787065,0
Idaho,2020-03-16,0,1787065,0
Idaho,2020-03-17,0,1787065,0
Idaho,2020-03-18,0,1787065,0
Idaho,2020-03-19,0,1787065,0
Idaho,2020-03-20,0,1787065,0
Idaho,2020-03-21,0,1787065,0
Idaho,2020-03-22,0,1787065,0
Maine,2020-03-10,0,1344212,0
Maine,2020-03-11,0,1344212,0
Maine,2020-03-12,0,1344212,0
Maine,2020-03-13,0,1344212,0
Maine,2020-03-14,0,1344212,0
Maine,2020-03-15,0,1344212,0
Maine,2020-03-16,0,1344212,0
Maine,2020-03-17,0,1344212,0
Maine,2020-03-18,0,1344212,0
Maine,2020-03-19,0,1344212,0
Maine,2020-03-20,0,1344212,0
Maine,2020-03-21,0,1344212,0
Maine,2020-03-22,0,1344212,0
Michigan,2020-03-10,0,9986857,0
Michigan,2020-03-11,0,9986857,0
Michigan,2020-03-12,0,9986857,0
Michigan,2020-03-13,0,9986857,0
Michigan,2020-03-14,0,9986857,0
Michigan,2020-03-15,0,9986857,0
Michigan,2020-03-16,0,9986857,0
Michigan,2020-03-17,0,9986857,0
Michigan,2020-03-18,0,9986857,0
Michigan,2020-03-19,3,9986857,0.3003948088973338
Michigan,2020-03-20,3,9986857,0.3003948088973338
Michigan,2020-03-21,5,9986857,0.5006580148288896
Michigan,2020-03-22,9,9986857,0.9011844266920013
Mississippi,2020-03-10,0,2976149,0
Mississippi,2020-03-11,0,2976149,0
Mississippi,2020-03-12,0,2976149,0
Mississippi,2020-03-13,0,2976149,0
Mississippi,2020-03-14,0,2976149,0
Mississippi,2020-03-15,0,2976149,0
Mississippi,2020-03-16,0,2976149,0
Mississippi,2020-03-17,0,2976149,0
Mississippi,2020-03-18,0,2976149,0
Mississippi,2020-03-19,1,2976149,0.33600468256125615
Mississippi,2020-03-20,1,2976149,0.33600468256125615
Mississippi,2020-03-21,1,2976149,0.33600468256125615
Mississippi,2020-03-22,1,2976149,0.33600468256125615
Montana,2020-03-10,0,1068778,0
Montana,2020-03-11,0,1068778,0
Montana,2020-03-12,0,1068778,0
Montana,2020-03-13,0,1068778,0
Montana,2020-03-14,0,1068778,0
Montana,2020-03-15,0,1068778,0
Montana,2020-03-16,0,1068778,0
Montana,2020-03-17,0,1068778,0
Montana,2020-03-18,0,1068778,0
Montana,2020-03-19,0,1068778,0
Montana,2020-03-20,0,1068778,0
Montana,2020-03-21,0,1068778,0
Montana,2020-03-22,0,1068778,0
New Mexico,2020-03-10,0,2096829,0
New Mexico,2020-03-11,0,2096829,0
New Mexico,2020-03-12,0,2096829,0
New Mexico,2020-03-13,0,2096829,0
New Mexico,2020-03-14,0,2096829,0
New Mexico,2020-03-15,0,2096829,0
New Mexico,2020-03-16,0,2096829,0
New Mexico,2020-03-17,0,2096829,0
New Mexico,2020-03-18,0,2096829,0
New Mexico,2020-03-19,0,2096829,0
New Mexico,2020-03-20,0,2096829,0
New Mexico,2020-03-21,0,2096829,0
New Mexico,2020-03-22,0,2096829,0
North Dakota,2020-03-10,0,762062,0
North Dakota,2020-03-11,0,762062,0
North Dakota,2020-03-12,0,762062,0
North Dakota,2020-03-13,0,762062,0
North Dakota,2020-03-14,0,762062,0
North Dakota,2020-03-15,0,762062,0
North Dakota,2020-03-16,0,762062,0
North Dakota,2020-03-17,0,762062,0
North Dakota,2020-03-18,0,762062,0
North Dakota,2020-03-19,0,762062,0
North Dakota,2020-03-20,0,762062,0
North Dakota,2020-03-21,0,762062,0
North Dakota,2020-03-22,0,762062,0
South Dakota,2020-03-10,0,884659,0
South Dakota,2020-03-11,1,884659,1.1303790500068387
South Dakota,2020-03-12,1,884659,1.1303790500068387
South Dakota,2020-03-13,1,884659,1.1303790500068387
South Dakota,2020-03-14,1,884659,1.1303790500068387
